article_id,manual_label_id,label,classification_instance_group_id,article_content_group_id,status,reason
1248,1546,neutral,class_d7bea40d4d79dfcf,article_da2c575e48ee7651,eligible_train_validation_test,
1249,669,neutral,class_c6563cafdca11830,article_4579e127cc265d74,eligible_train_validation_test,
1250,1367,neutral,class_8380610f1cbc5cab,article_dfcafae694259c71,eligible_train_validation_test,
1251,1598,neutral,class_299180f12a335145,article_ea80b523f4585374,eligible_train_validation_test,
1252,1402,neutral,class_3843af6441a05114,article_788181d3e6c41241,eligible_train_validation_test,
1253,779,neutral,class_19ad8772ca79559a,article_f2adeac9190ca809,eligible_train_validation_test,
1254,672,neutral,class_0eb70a839d17e931,article_665cb02ac3b3b468,eligible_train_validation_test,
1255,1617,neutral,class_8bf528ef07dc935b,article_3f9eb849d10083d5,eligible_train_validation_test,
1256,14,neutral,class_3ad9b05f877d5824,article_e7d5f7be5195d606,eligible_train_validation_test,
1257,190,neutral,class_c50dd07fd9f5dc35,article_92abb80a9a9b828a,eligible_train_validation_test,
1258,1793,neutral,class_14d261259790f806,article_d8ed8ca27d83a63d,eligible_train_validation_test,
1259,1254,negative,class_f0c7a32ae6f3b448,article_b32523d903bfe235,eligible_train_validation_test,
1260,1497,neutral,class_6932b8fba0b0bc7b,article_9c19f29d0e6fefa2,eligible_train_validation_test,
1261,1405,positive,class_98ee6992f1d9629f,article_b81d00e65f747a41,eligible_train_validation_test,
1262,1576,positive,class_9f57511d79cb2b43,article_16e18ac98844452e,eligible_train_validation_test,
1263,467,neutral,class_bbe85c21207db48d,article_51e1424eeb514560,eligible_train_validation_test,
1264,1483,neutral,class_5151703afbc4b4d1,article_ccc6742d528e7ca2,eligible_train_validation_test,
1265,1259,negative,class_cffbe82348fa39fc,article_23b0cc711cca6462,eligible_train_validation_test,
1266,1564,neutral,class_976223659696bfb2,article_f7d7736a8f77a494,eligible_train_validation_test,
1267,765,positive,class_8a1f3e102e9323d2,article_ec216fb204db213f,eligible_train_validation_test,
1268,687,neutral,class_aff1a0de9c56ca14,article_3bad45f2cc9f047e,eligible_train_validation_test,
1269,272,positive,class_22af4177f0e5b528,article_6028e2a87c508093,eligible_train_validation_test,
1270,1802,neutral,class_9b16a3637120b3b2,article_93654b454b7bc1ee,eligible_train_validation_test,
1271,1782,neutral,class_d6459d957056e79f,article_efbd1f26a54875e3,eligible_train_validation_test,
1272,1381,positive,class_9991fd7578fa6b38,article_c676b6e9a4ca6b5a,eligible_train_validation_test,
1273,696,neutral,class_7bd00fa0ed779939,article_7deef068fe937f6d,eligible_train_validation_test,
1274,498,neutral,class_85d46f99d6085e64,article_f8726da5732fa909,eligible_train_validation_test,
1275,221,neutral,class_4bfbf626288698d2,article_a1bb364ad3761439,eligible_train_validation_test,
1276,613,neutral,class_0b0fbbfffc2da784,article_c8bcad7f2864e0f6,eligible_train_validation_test,
1277,501,neutral,class_4c50e768ce707f25,article_7cbc1f697e71f94e,eligible_train_validation_test,
1278,191,neutral,class_2ac139b06f481861,article_fa9b1cc5d156de5b,eligible_train_validation_test,
1279,712,neutral,class_fc9e1a8f8ceff757,article_f478525457dcd5ec,eligible_train_validation_test,
1280,540,neutral,class_99a2fa93d18db5de,article_6f13d39f5c466596,eligible_train_validation_test,
1281,110,neutral,class_6f4f17c3dd5b70ed,article_c2a824544a0afd72,eligible_train_validation_test,
1282,410,neutral,class_4f923f268177f6ee,article_3ac84a0522260668,eligible_train_validation_test,
1283,1575,neutral,class_21fb3c8c7c80c30c,article_c47affb712a521d4,eligible_train_validation_test,
1284,1084,neutral,class_6372d8a577085d67,article_da9570a2a77104e5,eligible_train_validation_test,
1285,422,neutral,class_07c049fd2e8f7576,article_6fa0b9010de4170d,eligible_train_validation_test,
1286,1876,neutral,class_ce41708a727c15cb,article_2adf89afa76f370d,eligible_train_validation_test,
1287,1024,neutral,class_aba717b7dc6ca1b9,article_065f4fa6723db908,eligible_train_validation_test,
1288,524,negative,class_681fb9081bdf723f,article_c999d2c4092b50ce,eligible_train_validation_test,
1289,675,neutral,class_c06ab9991004b573,article_0e0c8d9c5fa46e66,eligible_train_validation_test,
1290,158,neutral,class_8bc3f0b6f89ba1ee,article_8c8f6b4381421dac,eligible_train_validation_test,
1291,1832,neutral,class_6f4becb68526eddc,article_a9b9bd8e0ec83c83,eligible_train_validation_test,
1292,1165,neutral,class_3238a7032dbfd2a0,article_400b6feaba943599,eligible_train_validation_test,
1293,984,neutral,class_0d06d75e495ad648,article_587a490557627756,eligible_train_validation_test,
1294,72,neutral,class_7723603197077bef,article_9c499c3ddf63c6ea,eligible_train_validation_test,
1295,1306,neutral,class_317d079f1eb62656,article_18959bb5d775ec36,eligible_train_validation_test,
1296,1309,neutral,class_40f1acc3641965ba,article_f7961248034a58c4,eligible_train_validation_test,
1297,1736,neutral,class_8aa8373f4bccbf56,article_40367c3cc999a9f9,eligible_train_validation_test,
1298,1868,neutral,class_b9bbddc9ab9aba3a,article_d59a23c3feff6c21,eligible_train_validation_test,
1299,1173,neutral,class_c09ae8b657c2dab9,article_df4011e630c0cda9,eligible_train_validation_test,
1300,295,neutral,class_9fa29bc18e7fea67,article_a037a7dfaf26abe1,eligible_train_validation_test,
1301,1168,neutral,class_09463055448f8f31,article_0f2cb44170f42cc9,eligible_train_validation_test,
1302,85,neutral,class_9bae78a7706eaa2c,article_ee47968ec53bbe68,eligible_train_validation_test,
1303,386,negative,class_a20b9120c61d0756,article_58070c528ac8e387,eligible_train_validation_test,
1304,720,neutral,class_7a492389b28b148c,article_8ecb5bcd8cd84cc3,eligible_train_validation_test,
1305,1198,neutral,class_76481b630006ef06,article_c7f4f146491d27ee,eligible_train_validation_test,
1306,1281,neutral,class_80debb9e1863e623,article_2c17079b4da72e80,eligible_train_validation_test,
1307,1000,negative,class_95349f151014acb9,article_8c144858bb5ea1a9,eligible_train_validation_test,
1308,19,negative,class_f07396a57aaa25d9,article_c2c2cbd7d05c03ab,eligible_train_validation_test,
1309,1244,neutral,class_8200be32e3be6dd0,article_0c1a70e4512ee6f7,eligible_train_validation_test,
1310,195,neutral,class_436657c03d95dd3a,article_28995a2c0d04b66d,eligible_train_validation_test,
1311,1804,neutral,class_fec517fe63f793c1,article_7611f1a57f80b0a8,eligible_train_validation_test,
1312,1378,neutral,class_f93af1a576e8ff53,article_712dca40936b39ce,eligible_train_validation_test,
1313,165,neutral,class_1ed9390472480bec,article_1cfafff6d51a0366,eligible_train_validation_test,
1314,122,neutral,class_8c0358a2b3676d29,article_3324dab86f4dcdf4,eligible_train_validation_test,
1315,478,neutral,class_a36645a9311f9493,article_b3b32ef85491ba01,eligible_train_validation_test,
1316,366,neutral,class_df0163ebb70bf9e4,article_b572ebd3a02e4754,eligible_train_validation_test,
1317,1414,neutral,class_44ad40349d406c16,article_845aab778f5f137d,eligible_train_validation_test,
1318,1510,neutral,class_c85e7fe22902cad0,article_095eaa09cd36d1f1,eligible_train_validation_test,
1319,1097,neutral,class_f5fa4629de871e22,article_560229669058290c,eligible_train_validation_test,
1320,673,neutral,class_959f5b81d86d9620,article_5f0fbfc126a9876e,eligible_train_validation_test,
1321,370,neutral,class_dde2f0c9c94f753f,article_fc61dd3e648333d1,eligible_train_validation_test,
1322,1481,neutral,class_61ff3aca0fc8616f,article_6d62aa4b52071e39,eligible_train_validation_test,
1323,503,positive,class_3bec8ab34fa8ab25,article_b24e3e21870645af,eligible_train_validation_test,
1324,1476,neutral,class_2a7d8db4776ea3af,article_dd49477b0b970dde,eligible_train_validation_test,
1325,642,neutral,class_11e058a1d34dca46,article_59c4d02848bada0d,eligible_train_validation_test,
1326,988,positive,class_ebb9ebc8920a5967,article_32718321fcedd1bc,eligible_train_validation_test,
1327,313,positive,class_d54d8f3f9b2c4208,article_b01672c37b296eaf,eligible_train_validation_test,
1328,32,positive,class_9343d1f4081fa4ae,article_040fe555cb4f5459,eligible_train_validation_test,
1329,172,neutral,class_2a5a92854f95f117,article_ce0d320a502ecee7,eligible_train_validation_test,
1330,534,neutral,class_176a75d34ab695e7,article_0546542b90c76d50,eligible_train_validation_test,
1331,1394,neutral,class_788319c43e4a977d,article_7ba7d31bfa1ed863,eligible_train_validation_test,
1332,769,neutral,class_5cddacca43915772,article_24fd7e2735af1854,eligible_train_validation_test,
1333,331,neutral,class_b8ff9e4670346207,article_6fdd9b073bc00a5d,eligible_train_validation_test,
1334,171,neutral,class_adb9a8e8ee8434b5,article_eb43272640b26921,eligible_train_validation_test,
1335,233,neutral,class_f64d9bc1655ab0af,article_c399e9273f18bf50,eligible_train_validation_test,
1336,835,positive,class_7502648a6563ec49,article_3c4ee858b268931a,eligible_train_validation_test,
1337,830,positive,class_0d1096e1bc71423b,article_5db1fee4b5703808,eligible_train_validation_test,
1338,863,neutral,class_bb0fc8617c14dd59,article_929335bd815765d7,eligible_train_validation_test,
1339,1076,neutral,class_b4931c14f0d0d733,article_462b01670e50875a,eligible_train_validation_test,
1340,1099,neutral,class_04ade77edadb7ae1,article_9e0bc0a9aa374eab,eligible_train_validation_test,
1341,1316,neutral,class_2e847310a1ef8ff4,article_866cf6ce0c520950,eligible_train_validation_test,
1342,463,neutral,class_fb15842162ede632,article_1c0e147e6071fdf6,eligible_train_validation_test,
1343,551,positive,class_5e394fa2833ec3d6,article_2b0ebe245db547be,eligible_train_validation_test,
1344,168,positive,class_f39cf8d0b5fcb876,article_aa13fda43018c393,eligible_train_validation_test,
1345,1631,neutral,class_24d563b64fc8691a,article_1dbb404e4cb34833,eligible_train_validation_test,
1346,337,neutral,class_c4f2c3917b72cb68,article_5631e5efadc1db19,eligible_train_validation_test,
1347,591,neutral,class_a432441e519812ef,article_f74fee330886f88c,eligible_train_validation_test,
1348,34,neutral,class_d619335fb00f0af3,article_7f9401303ba2dafb,eligible_train_validation_test,
1349,1068,neutral,class_5f0f380f141949b3,article_6f42ae6ab479ee16,eligible_train_validation_test,
1350,1178,neutral,class_5751aa267766ab30,article_cba8d3a39041d416,eligible_train_validation_test,
1351,1249,negative,class_88805714e758ec1b,article_ed6f2060379b3b21,eligible_train_validation_test,
1352,1303,neutral,class_424b7c2b82187c03,article_9d551151d7152670,eligible_train_validation_test,
1353,806,positive,class_2f48d45b0dc4cf67,article_04ad22d7630382dd,eligible_train_validation_test,
1354,1877,neutral,class_29d5e538bda2867f,article_d5b148567313dccf,eligible_train_validation_test,
1355,1199,neutral,class_b42f56c2db2e276a,article_a5a3f1ccc4741c42,eligible_train_validation_test,
1356,859,positive,class_a9f3372472574613,article_85e63bcfdcfcf1a6,eligible_train_validation_test,
1357,724,neutral,class_1cddc50c50eab14b,article_f3e055913a0b1eb0,eligible_train_validation_test,
1358,664,neutral,class_42523747404f4100,article_40207240ec43f8d8,eligible_train_validation_test,
1359,1430,neutral,class_b37ddd0c564ba35a,article_80b6b4d2701219ca,eligible_train_validation_test,
1360,1311,neutral,class_22a166afd626bfe8,article_d034a904e224b629,eligible_train_validation_test,
1361,1458,neutral,class_edd04d4293cc62f2,article_2ee1a4c2b1f11f0c,eligible_train_validation_test,
1362,1854,neutral,class_2682f341b9cf58bf,article_a2cdc3e5a34ca732,eligible_train_validation_test,
1363,1645,neutral,class_f367118e423fbe74,article_52558cb584c322ce,eligible_train_validation_test,
1364,397,negative,class_3e8425158cb8aba6,article_50e9a8665b62c8d6,eligible_train_validation_test,
1365,227,neutral,class_c8af498bb41c6ef7,article_67d1514f9bb64c1a,eligible_train_validation_test,
1366,29,positive,class_5367fb2a40c19d42,article_a6f988d30328bd70,eligible_train_validation_test,
1367,38,neutral,class_d28edfd0e6b42b1a,article_68d49968602df15a,eligible_train_validation_test,
1368,1130,neutral,class_00bf7068ddd7421f,article_a985bb36df0be53b,eligible_train_validation_test,
1369,616,neutral,class_986aa1abc5edf820,article_eed5fe88eedf6875,eligible_train_validation_test,
1370,1525,neutral,class_5d458848fce0cdea,article_07e9bba1c63a7a01,eligible_train_validation_test,
1371,570,neutral,class_e99d24aa8be257e7,article_b2493a6306594432,eligible_train_validation_test,
1372,126,neutral,class_28a56152c6b39acd,article_a2144767f33525b4,eligible_train_validation_test,
1373,71,neutral,class_6c4e0bce45e5ec7d,article_16c6411a67ff85c3,eligible_train_validation_test,
1374,1657,neutral,class_d8f49859d3de1c9a,article_117019447c8cafa1,eligible_train_validation_test,
1375,1765,neutral,class_bab16bac50e7ee2f,article_d818f221cbcb7016,eligible_train_validation_test,
1376,662,neutral,class_591bd534ea577dfd,article_f3fc4fc7ae34fab1,eligible_train_validation_test,
1377,362,positive,class_ea1b0f5b8b6bb874,article_2a1d1388f992dbca,eligible_train_validation_test,
1378,1601,neutral,class_325716183f27a720,article_81a4373c77b042b7,eligible_train_validation_test,
1379,1752,neutral,class_d6b3df269d42ec63,article_8cfecd937a9328ec,eligible_train_validation_test,
1380,1091,neutral,class_a90cca9b37fbbabc,article_aecef364029f6f3f,eligible_train_validation_test,
1381,1671,neutral,class_07e83b01c1df7317,article_233e644887f32669,eligible_train_validation_test,
1382,580,neutral,class_cbedd98c135e6fbc,article_479f16c2905bae7b,eligible_train_validation_test,
1383,376,neutral,class_b2b8d7c5951ca6fe,article_6495da527bb644b4,eligible_train_validation_test,
1384,1659,neutral,class_4643e86f85e95d2b,article_365da6f44bcdd4d3,eligible_train_validation_test,
1385,244,neutral,class_b42725ceea75cbf6,article_f6920d2ecbf72069,eligible_train_validation_test,
1386,707,neutral,class_780ac2a200b62b28,article_b8044b04302d7603,eligible_train_validation_test,
1387,630,neutral,class_6945f8589d2758d6,article_c2071c8630b2addb,eligible_train_validation_test,
1388,1735,neutral,class_8305e96a42bcc2de,article_e401f2bd399f3456,eligible_train_validation_test,
1389,685,negative,class_ecb719290e4a1f17,article_e40a3fa00fd2788c,eligible_train_validation_test,
1390,316,neutral,class_2032b6c634e2e7c8,article_bb4d3bd125603e48,eligible_train_validation_test,
1391,292,neutral,class_880782875d2d3120,article_bfc9a82a3f3c0fee,eligible_train_validation_test,
1392,383,neutral,class_4bb82383610b6635,article_01b23136ea7f9f8b,eligible_train_validation_test,
1393,73,neutral,class_efbdcb6d3a8978ad,article_6fef307f9c8a3fb0,eligible_train_validation_test,
1394,4,positive,class_d7861b413866e457,article_48d3007452360e9b,eligible_train_validation_test,
1395,1234,neutral,class_b4d8801fa1a130a7,article_3e6fadf870460e8d,eligible_train_validation_test,
1396,108,positive,class_47bdef7df1a76c7f,article_7b4f6f46093c9812,eligible_train_validation_test,
1397,396,neutral,class_c6099c66b73eb024,article_67b75961400e5322,eligible_train_validation_test,
1398,239,neutral,class_bc5cc54a6e530f66,article_b41f1aff4d998f2e,eligible_train_validation_test,
1399,1572,neutral,class_f3681fc51f3b8e63,article_3485da2e4aaa4c69,eligible_train_validation_test,
1400,1585,neutral,class_6c6b142b2365a51b,article_55fdec963805de59,eligible_train_validation_test,
1401,134,neutral,class_97d78b84791bc304,article_afd679cd3f9a81fd,eligible_train_validation_test,
1402,485,positive,class_12783e5fb7dc418e,article_5626696e19ac4b81,eligible_train_validation_test,
1403,1573,neutral,class_9aa6bbc3cc576309,article_e8026bda3ea2eedc,eligible_train_validation_test,
1404,1454,positive,class_1016c5de6b499dbc,article_a8fd7dc0e1bf7187,eligible_train_validation_test,
1405,1144,neutral,class_d95c5e4abf055511,article_ae600959378c54c5,eligible_train_validation_test,
1406,547,positive,class_d89a05e9c5403832,article_1326c6c44cc5e89c,eligible_train_validation_test,
1407,1248,negative,class_90617fc8d6240517,article_a3346b8b4c26feb6,eligible_train_validation_test,
1408,65,negative,class_c18b380f5b303773,article_f8a5da214f3f6c28,eligible_train_validation_test,
1409,1120,neutral,class_11914e27f60c5f11,article_efe8564971192c24,eligible_train_validation_test,
1410,1380,neutral,class_51eae7bceb9b4182,article_4103f0a4e707b1c7,eligible_train_validation_test,
1411,725,neutral,class_698947d163bcbf30,article_90dbca35cc682d5b,eligible_train_validation_test,
1412,303,neutral,class_b2d9d1a197a8a0f0,article_8ba36ede1aa545ad,eligible_train_validation_test,
1413,771,neutral,class_54751e692289a6de,article_93f9c262828299ee,eligible_train_validation_test,
1414,12,negative,class_adaa0a5fe152b820,article_afbfb89027a4dae8,eligible_train_validation_test,
1415,571,neutral,class_c5abbb086366de14,article_0c86f2dfd04b5d52,eligible_train_validation_test,
1416,1456,neutral,class_2f172eb442bcf8ca,article_c775788b4db45b59,eligible_train_validation_test,
1417,438,neutral,class_5889a748e45888d9,article_2e2f4263cfaaee7a,eligible_train_validation_test,
1418,1372,neutral,class_9d8671d12be95a0b,article_0f47caa1afdc7b7c,eligible_train_validation_test,
1419,529,neutral,class_ff7044c2d6588d66,article_fea8344c6c192a73,eligible_train_validation_test,
1420,942,neutral,class_d7eda6b7fc698f24,article_3141d9c749e88ee5,eligible_train_validation_test,
