article_id_left,article_id_right,title_similarity,text_similarity,token_overlap,combined_score,threshold,decision,evidence
1345,1502,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1502,567,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1198,1345,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1198,567,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1345,567,1.0,1.0,1.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1543,82,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1686,82,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
640,82,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1496,82,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
179,82,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1543,1686,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1543,640,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1496,1543,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1543,179,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1686,640,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1496,1686,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1686,179,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1496,640,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
179,640,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1496,179,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1190,25,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1509,25,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
25,451,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
25,983,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1190,1509,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1190,451,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1190,983,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1509,451,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1509,983,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
451,983,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1243,73,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
69,73,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1736,73,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1747,73,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1266,73,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
73,799,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1243,69,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1243,1736,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1243,1747,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1243,1266,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1243,799,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1736,69,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1747,69,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1266,69,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
69,799,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1736,1747,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1266,1736,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1736,799,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1266,1747,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1747,799,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1266,799,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1887,506,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1161,1887,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1161,506,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
87,981,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
798,981,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1354,981,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
220,981,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1813,981,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1799,981,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
757,981,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
798,87,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1354,87,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
220,87,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1813,87,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1799,87,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
757,87,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1354,798,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
220,798,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1813,798,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1799,798,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
757,798,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1354,220,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1354,1813,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1354,1799,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1354,757,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1813,220,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1799,220,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
220,757,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1799,1813,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1813,757,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1799,757,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1513,234,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1630,1707,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1707,70,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1630,70,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1103,1534,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1103,1341,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1103,806,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1103,1172,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1103,239,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1341,1534,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1534,806,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1172,1534,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1534,239,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1341,806,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1172,1341,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1341,239,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1172,806,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
239,806,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1172,239,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
486,55,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
275,55,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1105,55,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
275,486,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1105,486,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1105,275,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1823,1880,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1378,1823,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1823,88,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1823,268,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1378,1880,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1880,88,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1880,268,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1378,88,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1378,268,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
268,88,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1562,280,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1250,1562,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1250,280,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1174,871,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1174,210,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1174,42,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1174,1882,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
210,871,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
42,871,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1882,871,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
210,42,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1882,210,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1882,42,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1064,497,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1754,497,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1486,497,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1064,1754,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1064,1486,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1486,1754,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1451,951,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1405,951,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1874,951,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1297,951,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1405,1451,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1451,1874,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1297,1451,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1405,1874,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1297,1405,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1297,1874,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1812,544,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1368,1812,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1812,682,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
140,1812,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1812,329,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1368,544,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
544,682,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
140,544,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
329,544,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1368,682,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1368,140,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1368,329,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
140,682,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
329,682,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
140,329,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1295,68,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
68,914,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1685,68,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
400,68,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1295,914,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1295,1685,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1295,400,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1685,914,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
400,914,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1685,400,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1462,279,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1374,279,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1374,1462,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1668,1805,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1666,1827,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1478,313,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1478,1776,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1776,313,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1491,730,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
730,962,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1788,730,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1527,730,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
34,730,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1491,962,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1491,1788,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1491,1527,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1491,34,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1788,962,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1527,962,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
34,962,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1527,1788,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1788,34,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1527,34,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1621,424,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
424,649,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1492,424,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1621,649,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1492,1621,1.0,1.0,1.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1492,649,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1384,1567,1.0,1.0,1.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1015,1384,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1384,1526,1.0,1.0,1.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1015,1567,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1526,1567,1.0,1.0,1.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1015,1526,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1692,928,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1692,281,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
281,928,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
176,79,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1033,176,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1033,79,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1399,845,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1399,384,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1399,980,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1399,861,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
384,845,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
845,980,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
845,861,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
384,980,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
384,861,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
861,980,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1240,1350,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1240,1684,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1240,548,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1099,1240,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1350,1684,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1350,548,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1099,1350,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1684,548,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1099,1684,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1099,548,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1418,697,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1418,1561,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1216,1418,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1561,697,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1216,697,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1216,1561,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
413,502,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1200,413,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
413,669,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1775,413,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1200,502,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
502,669,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1775,502,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1200,669,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1200,1775,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1775,669,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
269,941,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
269,383,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
269,766,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
383,941,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
766,941,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
383,766,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1657,679,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1291,761,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
111,155,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
111,552,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
155,552,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1258,841,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1312,864,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1246,1535,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1683,412,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1683,282,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1214,1683,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
282,412,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1214,412,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1214,282,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1360,285,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1360,228,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1202,1360,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
228,285,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1202,285,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1202,228,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1395,1767,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1767,432,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1395,432,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1637,633,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1628,633,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1628,1637,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1715,886,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
163,886,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
647,886,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1097,886,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
163,1715,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1715,647,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1097,1715,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
163,647,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1097,163,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1097,647,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1484,685,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1484,608,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
115,1484,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1484,1712,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
608,685,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
115,685,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1712,685,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
115,608,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1712,608,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
115,1712,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1027,1441,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1027,1165,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1165,1441,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
457,664,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
386,457,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
301,457,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1120,457,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
386,664,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
301,664,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1120,664,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
301,386,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1120,386,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1120,301,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1298,509,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1438,509,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1423,509,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1298,1438,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1298,1423,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1423,1438,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1171,584,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1171,1771,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1171,566,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1171,1751,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1171,1474,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
